"X1e2","X1e3","X1e4","X1e5","X1e6"
0.178899848757023,0.0723418126971008,0.0492448011473413,0.0485763557139527,0.0474634849572325
0.100851207496853,0.0777635641137087,0.0516004623591482,0.049261875303866,0.0493363961422383
0.0827686569926234,0.0694679647108247,0.0431232750579934,0.0467756127346284,0.0485194195224169
0.137960648891056,0.0578114031543941,0.0550485359888986,0.0440595027186984,0.0478732133707049
0.239375499189232,0.109468755621489,0.047046296618758,0.0477143558499354,0.0493763798812785
0.101995543177286,0.068129287524128,0.0515023440445426,0.0480176544698077,0.0483738556434191
0.127629391865958,0.0907663594700891,0.0451052284412718,0.0475724050844804,0.0479068544413885
0.146135936016906,0.0706975088166652,0.0492137385722652,0.0494546355241927,0.046670657271258
0.165320479390424,0.0680455118008226,0.0420724880717637,0.0490077102149004,0.0474643178271015
0.102292067206169,0.0531389735949663,0.0512960203250482,0.0456893349498332,0.0476611147436538
0.093315091286837,0.0447791799445627,0.0436324867840379,0.0509600943669754,0.0486168463927152
0.125263458502041,0.0625295875432583,0.0460129204860088,0.0473603494522772,0.0471111805066993
0.117223206275606,0.0755689194559512,0.0417903370413912,0.0472351066773177,0.0501976912588752
0.15805419130055,0.06129373690448,0.048774527294453,0.0494864185481472,0.0480343870165838
0.0868432549940703,0.0648379816417918,0.0408509518454616,0.0477342970809163,0.0479086020259653
0.134742780746035,0.0820092950677763,0.0475288639150864,0.0440050039204368,0.046169957135031
0.116714974149784,0.0663284026415503,0.0503383434456475,0.0469667344841156,0.049360334491214
0.103756058725838,0.111341354927958,0.0432824695157981,0.0488615558657832,0.0468594198410766
0.117181572702755,0.0856750068760196,0.0501999101332993,0.0451911417544641,0.0452946109731132
0.117743419341387,0.0597504361737176,0.0464429213899505,0.0465771274124064,0.0456535848951387
0.148296689414113,0.0544156829475559,0.0491486390224804,0.0487346966382692,0.047017743879384
0.083326156560137,0.0613224655923543,0.0454297158473616,0.0491998356033302,0.0483364369799359
0.119371253285077,0.0806915644012033,0.0515943936852443,0.0476720078664907,0.0452214034601039
0.113282449358287,0.0540208541587709,0.0500831101970984,0.0478434092563346,0.0474325697243832
0.161499216843349,0.0624840199497038,0.051283870055943,0.0469666984253764,0.0502815557858774
0.143462359574612,0.0857619472607037,0.0471036257839189,0.0500485596455264,0.0480624065252517
0.158330713006892,0.0594462065803375,0.0490949588969738,0.0454182080952322,0.0481214242103311
0.140985714029476,0.0839438789900371,0.0472148006163796,0.0468595400919424,0.0469853306599395
0.166581307177964,0.0575122928573781,0.0505913314600924,0.0475813238761995,0.0488267854854875
0.152190593488705,0.0685334499659028,0.0438723474862527,0.047438355475284,0.04784955789805
0.154355018763713,0.0636059548072254,0.0457768930522345,0.0482924611632713,0.0479857501231073
0.195484428585656,0.0706716355941407,0.0498778815229004,0.0484614358268834,0.0480760641904468
0.156304800530639,0.0913548687232393,0.0452014045110547,0.0476372999739118,0.0500084544027886
0.173993831841365,0.0877054939534441,0.0560030571811136,0.0492789105215202,0.0476115790195665
0.160538209364767,0.0616426353631753,0.0469225256287898,0.0494774873630478,0.0469920637370026
0.231310994685576,0.0614616072983963,0.0510098998748699,0.0462562662774915,0.0447872155137538
0.180714333926673,0.0769768982773227,0.0390215055844509,0.0474130467287998,0.0449826703352573
0.158100520448674,0.0788000197828217,0.0517951163618199,0.0456646782524475,0.0489544745714169
0.0879325087577384,0.0679129554605664,0.0443885106137603,0.0465366267131379,0.0474565792301824
0.168641053934474,0.069187450630383,0.0544039978345514,0.0480080984579525,0.048445995400393
0.159723055689518,0.062417100970089,0.0470570389550156,0.0473443204718604,0.0499827669386324
0.0773043510488253,0.0883466278059107,0.0488934474565874,0.0463063751019033,0.0492357251759656
0.0697244394212152,0.0675123533480724,0.0462059054710812,0.0474473969732271,0.0463410830735525
0.141215550611365,0.0845079371677133,0.0477465606368133,0.0474596670822196,0.0462403900189466
0.179563774551483,0.0460131396839469,0.0446427251373916,0.0484335379046218,0.0452146593707949
0.140878535047756,0.0668120881709578,0.0487031915057957,0.0474903162288438,0.0471180656715482
0.135656814731901,0.0614730292410881,0.052436474357105,0.0484324410070268,0.0498101013655229
0.16242816025339,0.0864632996822546,0.0506587819968351,0.0481018843442609,0.0497526214447818
0.155650505724749,0.0747028950508704,0.0545135990138296,0.0453996312641409,0.0475925618958556
0.119387577814618,0.0640328431387692,0.051689376179105,0.0468103158578157,0.0472849621730521
0.14984135841308,0.064564537425053,0.049165608021472,0.0473083444928054,0.0481893470865597
0.133563060661692,0.0526211125759305,0.0466816265826189,0.0495599588895493,0.0501781438616525
0.135465521591365,0.0971788277851931,0.0462539887977622,0.0452477601976938,0.0475881757333032
0.104550325531162,0.0820066881712565,0.0515423919142516,0.0500426250099828,0.0477982686010107
0.140872758294658,0.10920495365443,0.0509680297440324,0.047521001064779,0.0489454537299624
0.129797921925955,0.0715977247167031,0.0496325221800093,0.0482128540027158,0.0454113411025582
0.184839333965813,0.100790466665315,0.0487029348803725,0.0496477645028431,0.0455206927940433
0.0981941394544017,0.0591345172505557,0.0467187358364033,0.0497483172678417,0.0474793292431098
0.154151575980752,0.0611518926340693,0.0477223642957446,0.0485617462789498,0.048929245819203
0.131074825163355,0.0902829396435643,0.0443821772742242,0.0480484248701389,0.0475384504629888
0.0976247119401076,0.0686459321097653,0.0416044107569747,0.0458570810219674,0.0485493319141062
0.164868148759589,0.103263437384445,0.0478384160689086,0.0477794119690062,0.0510724472529358
0.088902917838322,0.0608089616194933,0.0463594934523503,0.0481878060407058,0.0472889303278165
0.126280304466777,0.0624073343363418,0.0491158270561368,0.0489839698116074,0.0502147382490925
