"X2.5","X2.0","X1.5","X1.0","X0.5"
0.174183242403284,0.200638909280894,0.133057968134602,0.144547649369096,0.0289509549115577
0.184743092482052,0.206100151697209,0.126241788903908,0.142759088145923,0.0262149557889916
0.17727302143217,0.19783843454126,0.123042079246027,0.158459621286532,0.0181168258390412
0.186695320730555,0.210342573317946,0.134409571735313,0.153305775682981,0.0247116538606931
0.184145216873137,0.220649866583117,0.128837054866999,0.124891970569799,0.0406459770270778
0.189875045327531,0.1997325515506,0.129820406042902,0.15910684841685,0.0212909470019166
0.18697037936929,0.217034952881956,0.137391008189288,0.15886761456541,0.0367595991814729
0.178840295288615,0.205260121928794,0.13579215012403,0.155566747018282,0.0219038784134198
0.181419421112733,0.212775983771194,0.131817728084591,0.1498374423418,0.0299531591741308
0.176515591025616,0.20261058354387,0.126314893731058,0.148706858061753,0.0189942505582265
0.179666514423606,0.194245738720153,0.128606474801235,0.150185776128153,0.0295768215615249
0.187598309348117,0.212493381974182,0.134770558323638,0.151589463138217,0.0334706350414368
0.190859852508959,0.21494041025373,0.130817136546092,0.161578249827719,0.0232744371917835
0.189911716791488,0.199804527776607,0.137632278294051,0.160014460481897,0.0345623635013517
0.176984981039592,0.204892737067391,0.121065882517441,0.163196606202552,0.0119529151000766
0.177660939648006,0.214688532716704,0.132962375862561,0.16444421051525,0.0308310499914136
0.175857489309472,0.214196879634035,0.121800211893881,0.162246551159486,0.0293610635679218
0.181770444081944,0.210348581015181,0.125654613266795,0.166050904141329,0.0185394266830383
0.172578263352668,0.201961362054979,0.13293110884802,0.152085331068248,0.0219350121674846
0.186841492251242,0.209947981562237,0.141627658036581,0.174968831164821,0.0234403559034927
0.189785624214334,0.207797790452392,0.12672600642748,0.158449775838586,0.0103199320295708
0.173490226559227,0.206837328280893,0.129684459605672,0.139944484213039,0.0311804607098242
0.19528677366707,0.232342333154209,0.137732341757984,0.15596403987215,0.0259577329007339
0.186148973185167,0.200807576933948,0.120562052225626,0.166012378751049,0.014832905645322
0.185417200180652,0.200453595636296,0.130110986103908,0.158475507178254,0.0260717787566974
0.188212570728178,0.206771895644176,0.134274368614131,0.15724273610614,0.031070726831247
0.189151474504328,0.21269563920025,0.122986977605737,0.154360521162377,0.0228121413899156
0.177554112231157,0.201965309402618,0.12750655167189,0.159508915534283,0.0172749983614169
0.190768410004284,0.217562582101726,0.13439841219646,0.131049644561038,0.0482652597388833
0.175106490455373,0.193004651470225,0.119855206341609,0.151121032956793,0.0166332709114261
0.187073750284603,0.209635453148551,0.124932946065132,0.1375662271448,0.030970025470104
0.178488471308782,0.202752928232838,0.134600492986383,0.147097930791064,0.0308878943086442
0.185799426278523,0.197102016089768,0.118235612068077,0.159517367489852,0.0165520419254071
0.182681082902134,0.224701680345303,0.131580391889037,0.14146806483747,0.0337625126026646
0.181283473141992,0.220428755244084,0.13162190108319,0.146958967654307,0.0209752299331488
0.179380091835844,0.226461013089823,0.125951502807384,0.132632829762863,0.0394440139406921
0.188510303546198,0.19990003802169,0.126435525297039,0.155665806839375,0.0217730795598106
0.19290147161371,0.212640014945622,0.129132431375628,0.145388137960758,0.0330165689099755
0.184069423691415,0.211413823068249,0.129959498393411,0.165671584659236,0.011977550200981
0.186508065922038,0.209833180046453,0.128658289463115,0.15441493903815,0.0178546369954504
0.183476717528398,0.21791567879388,0.127177601383898,0.139439224988023,0.0271974067338425
0.179706447079993,0.20591442881757,0.133980770905784,0.138922859549118,0.0381014267534983
0.180632085340339,0.206881512782384,0.127821026719785,0.139225269749997,0.0372971837281679
0.190354536880924,0.203089130902166,0.133098724586759,0.145819401322235,0.0384132201603453
0.185517773837144,0.200737890408969,0.134953848243408,0.155098284191345,0.024946034001424
0.17889940266227,0.221527367237869,0.127723001732663,0.164203806411026,0.0268878373256564
0.174445747832146,0.206060344986598,0.128575208688539,0.141129772734952,0.0268132761507799
0.184635369907182,0.210794622481118,0.126112559573088,0.13837113027034,0.0388794461646322
0.181603411752935,0.208891604080149,0.135841030303176,0.130771397959012,0.0380272143276871
0.178242986416504,0.209084890213149,0.139040161934193,0.153021603278459,0.0339144273195217
0.184928162569868,0.217523584804041,0.12908869446622,0.159494837965294,0.0250881229179278
0.175973151248003,0.224175890982371,0.125148926173506,0.155368976082413,0.0243700069971535
0.181281194771173,0.212239327564823,0.130805402470484,0.163836670420772,0.0212408746903006
0.193293670771748,0.21181050726687,0.133637149238981,0.148601416986656,0.0330280530750999
0.186799130717347,0.219257233810632,0.137746886274499,0.155601930348256,0.0248151614448164
