"X2.5","X2.0","X1.5","X1.0","X0.5"
0.436000683465375,0.365068096699673,0.305075869182096,0.215240095230518,0.139112653689722
0.425031987295619,0.348034926505854,0.271981907193054,0.181600768616757,0.118603795959659
0.433787185559017,0.360151196240377,0.28864028322001,0.198770362119267,0.125869198222288
0.440756702294426,0.364459607193289,0.299681693618056,0.199090364688214,0.119438667783936
0.427492102262071,0.363932318024012,0.28537108079276,0.21973594185011,0.139351482492282
0.428695359205985,0.358553141380778,0.294514146461326,0.1974130722015,0.134295687361943
0.424515321639993,0.356412067132951,0.301051965879396,0.185804248025876,0.122156694742816
0.434031884320463,0.35811676773009,0.295439203428175,0.203274076377531,0.131499100776164
0.438958850544691,0.355847811096267,0.304921043560347,0.173539487634716,0.0938365504080305
0.437143635582363,0.361969644991892,0.305343593126446,0.183862905360345,0.101972457693156
0.427828285524603,0.364087056118107,0.278726020836444,0.20110263912712,0.131190239791176
0.425794293847199,0.35662139525789,0.311059009383361,0.182905868563368,0.125056689941634
0.42087667579642,0.351022941420202,0.291266779125904,0.208031247811159,0.138454840772478
0.429677392903839,0.365728810132511,0.277393775988919,0.207703511430455,0.141563180465213
0.42785758700366,0.359958582786971,0.291790596526631,0.186283180261783,0.109810337576644
0.431834133936217,0.358693226569644,0.279938729589318,0.217021710633035,0.139923419508847
0.436116976287228,0.358685468434597,0.327773609308658,0.17379128118857,0.0899434782147018
0.431256544923844,0.360107184493494,0.290703749906939,0.197467984377568,0.132461548294268
0.438588482271813,0.367077679252775,0.298067864519471,0.19334921766948,0.129861111053264
0.437288146108294,0.364744780046645,0.295907137277839,0.221668004343971,0.148229563850036
0.432015019200622,0.360347502046419,0.302419902267638,0.214191657830917,0.134300030488047
0.428293114650715,0.357964080224877,0.274915672369287,0.213866974733713,0.157405243880341
0.434090176636072,0.35820854893615,0.282609920093203,0.184238160339403,0.118986231051493
0.438165129211683,0.356557176508113,0.270717906741181,0.178734197708186,0.116687338809839
0.430698243190481,0.354889767800781,0.325339034164571,0.193784992654087,0.134509036815308
0.419936134704912,0.355675026101841,0.310325087763964,0.190069467163557,0.135047365409375
0.42494759682854,0.354622944739002,0.271074314777555,0.197709223027372,0.134642526029465
0.442838666520809,0.368532407569921,0.304162906325296,0.197025995907864,0.120573950904813
0.429294060450263,0.374670474187992,0.288575948795705,0.240263247875623,0.157701033222291
0.435419873413032,0.356508392000216,0.308481294201736,0.190394546527189,0.111995079425832
0.43152293923025,0.350503390151123,0.274767698081786,0.174807076866808,0.121536365518126
0.428280570512917,0.359973016245484,0.278846576847538,0.221360138214721,0.163346975299002
0.425414425059342,0.355756149621644,0.273524966963553,0.2201005296079,0.167040427000703
0.427790970346658,0.358656542565782,0.284376254880827,0.198311981202357,0.140686228789658
0.425868254182921,0.360232203121359,0.269092377564908,0.211161640021694,0.1443522932734
0.430426716271581,0.353152099044122,0.284475737267209,0.187278459130919,0.127479890414232
0.429200288154818,0.354150569168559,0.301021304899283,0.199166250702328,0.132978302222184
0.426170202070012,0.358933923854729,0.286648342536671,0.188693591395173,0.128921206045566
0.435816687141133,0.367215455730892,0.273571940495289,0.224295092638323,0.139433596925616
0.437946295656274,0.366782005514725,0.318735755336576,0.204860026724932,0.12458244689902
0.434327450812563,0.35729981168113,0.281690070847167,0.174621426333184,0.102778056459101
0.431848928365933,0.360595804382592,0.289989075959103,0.193996322049874,0.128697046499082
0.431209532204437,0.359071463123251,0.278327640319125,0.189164310181697,0.125178564326861
0.439589099856334,0.358334879201045,0.306377884910405,0.182931136326,0.111950988405226
0.428606159126526,0.35577176622493,0.324568443477288,0.179824465176212,0.111275319058545
0.429722997522744,0.356450865946605,0.285315919849773,0.192427068072819,0.132758906275741
0.432219831531188,0.357506957817268,0.335402191262345,0.186814007850321,0.121579885298833
0.428628262781154,0.35576871438442,0.284926972320747,0.205887156359603,0.147670168712176
0.432420625632741,0.365324033672485,0.280781512762862,0.216224515480314,0.132074739322702
0.436259929329434,0.369947648565648,0.300064639797926,0.199594564867646,0.130037256288644
0.4391470590085,0.366886537801368,0.278092336280796,0.228661075527414,0.153381560142989
0.432208732363331,0.356846180038347,0.297404427571878,0.184068131009238,0.109848032619494
0.437513474577148,0.364785636390582,0.277149179689269,0.205756404865071,0.138109961201169
0.429748165003878,0.358017960761784,0.299853832921741,0.203158653414989,0.13049925509219
0.43610595292609,0.362150251497773,0.292462471153084,0.185399857978622,0.119988819035869
0.437122041539023,0.361805530742021,0.321667145197422,0.185822858715934,0.111709927572075
0.426906185375196,0.361752400443067,0.277681625395694,0.211635386206416,0.150216362001728
0.433249419460677,0.359808832766277,0.302123912904649,0.202155638538223,0.118941262869084
0.437557576087102,0.359706845046719,0.29012662930239,0.18910809963059,0.128639003936457
0.432014428358332,0.354141329487705,0.298745745350877,0.207444378016985,0.140489149671995
0.428700912780231,0.362175643951996,0.283647611248474,0.206517126947199,0.136697335134532
0.444675206002192,0.360226410748802,0.334075774174007,0.191632817910622,0.119809329960822
0.431885960316022,0.356595928461575,0.314451059579522,0.19810366636184,0.135036776845758
0.43290212334498,0.365064026038424,0.329627471129235,0.208192665700566,0.130867534227512
0.421284648770394,0.352529191217872,0.288597905770717,0.181302113919827,0.131094962703664
0.442050966254571,0.373841712477312,0.29446943348541,0.239757920599569,0.149486347612073
0.424526169929534,0.352945881393503,0.303513074650711,0.196022764772882,0.133855863655676
0.430994780189959,0.356950086639643,0.275343225180331,0.19067577878003,0.130279798217771
0.436851591368408,0.35665772363028,0.291261223144736,0.188036819063227,0.121678264735218
0.437117195078604,0.373779258857347,0.31134573737205,0.204436883523308,0.132270315816092
0.436644315154641,0.371257875840576,0.278135718252968,0.237171254336679,0.160861259246491
0.435864586668095,0.365216121006284,0.274299617454527,0.220458124111935,0.143274978540667
0.425403807630452,0.362651985745723,0.280250004507727,0.210670897121985,0.129326731497295
0.426088665738106,0.348189638402707,0.272084886379133,0.190023268282655,0.132775263068182
0.422729947735047,0.357959324733408,0.266238306851908,0.203108565221143,0.148376168706803
0.431771059807573,0.358905532050746,0.290707765389317,0.192552873456601,0.138225223202791
0.432450255318472,0.364799646775006,0.280847971951865,0.193532351347964,0.13061011416507
0.422342476577588,0.353841234207029,0.303127207523033,0.200012047054168,0.142060901026055
0.426181676223713,0.364427597351862,0.274409138414996,0.222905971512063,0.153701738528712
0.433085920799796,0.357781298586501,0.292919250125347,0.207299795726607,0.13544770120407
0.433737101059421,0.357052896876638,0.285286054254827,0.202756785963135,0.130831792590868
